finishedfloor1squarefeet,numberofstories,logerror,fireplaceflag,regionidcity,finishedsquarefeet6,regionidzip,typeconstructiontypeid,buildingclasstypeid,longitude,fireplacecnt,regionidcounty,taxdelinquencyflag,pooltypeid10,storytypeid,structuretaxvaluedollarcnt,poolsizesum,garagetotalsqft,censustractandblock,poolcnt,calculatedfinishedsquarefeet,taxdelinquencyyear,latitude,roomcnt,bedroomcnt,yardbuildingsqft17,basementsqft,hashottuborspa,taxamount,threequarterbathnbr,unitcnt,buildingqualitytypeid,assessmentyear,parcelid,landtaxvaluedollarcnt,propertylandusetypeid,propertycountylandusecode,yearbuilt,regionidneighborhood,fips,decktypeid,heatingorsystemtypeid,airconditioningtypeid,architecturalstyletypeid,propertyzoningdesc,garagecarcnt,rawcensustractandblock,fullbathcnt,transactiondate,finishedsquarefeet50,calculatedbathnbr,pooltypeid7,taxvaluedollarcnt,finishedsquarefeet12,finishedsquarefeet13,yardbuildingsqft26,finishedsquarefeet15,lotsizesquarefeet,bathroomcnt,pooltypeid2
718,1,-0.4095,,13150,,97107,,,-119179263,,2061,,,,58000.0,,0,61110030101008,,718.0,,34221909,3.0,1.0,,,,1972.24,,,,2015,17118736,107000.0,266,1129,1990.0,,06111,,,,,,1,061110030.101008,1,2016-01-04,718,1.0,,165000.0,718,,,,,1.0,
,1,0.005,,8384,,97008,,,-117946085,1,1286,,,,132027.0,,437,60590992302026,1,2009.0,,33696177,8.0,4.0,,,,4384.84,,,,2015,14059923,250162.0,261,122,1972.0,,06059,,,,,,2,060590992.302026,2,2016-06-23,,2.0,1,382189.0,2009,,,,6066.0,2.0,
,,-0.0661,,12447,,96120,,,-118545113,,3101,,,,309636.0,,,60372626044000,,2208.0,,34052646,0.0,3.0,,,,19022.08,,1,4,2015,11666609,1238548.0,261,0100,1957.0,19810,06037,,2,1,,LAR1,,060372626.044000,3,2016-05-27,,3.0,,1548184.0,2208,,,,15102.0,3.0,
,1,0.0602,,46098,,96963,,,-117736000,,1286,,,,58236.0,,,60590626481001,,811.0,,33615700,5.0,2.0,,,,1034.86,,,,2015,14627123,46174.0,266,34,1971.0,,06059,,24,1,,,,060590626.481010,1,2016-08-19,,1.0,,104410.0,811,,,,,1.0,
,1,0.0247,,16764,,97026,,,-117796987,1,1286,,,,89990.0,,495,60590218123004,,1459.0,,33863849,7.0,4.0,,,,4847.96,,,,2015,14186273,324976.0,261,122,1975.0,274765,06059,,,13,,,2,060590218.123004,2,2016-01-07,,2.0,,414966.0,1459,,,,9000.0,2.0,
,,-0.0419,,13693,,96983,,,-117582377,,1286,,,,461407.0,,465,60590320231024,,2987.0,,33482944,0.0,5.0,,,,14219.48,,,,2015,14455196,378333.0,261,1,2007.0,,06059,,,,,,2,060590320.231024,3,2016-06-21,,3.0,,839740.0,2987,,,,5633.0,3.0,
,,-0.0387,,33612,,96123,,,-118379083,,3101,,,,190203.0,,,60376513042009,,1299.0,,33815116,0.0,3.0,,,,10911.47,,1,7,2015,12670581,760834.0,261,0100,1950.0,115657,06037,,7,,,TORR-LO,,060376513.042009,2,2016-08-23,,2.0,,951037.0,1299,,,,7010.0,2.0,
,,-0.0263,,5534,,97317,,,-118160655,,3101,,,,139718.0,,,60379008032010,,1880.0,,34713591,0.0,3.0,,,,2951.54,,1,4,2015,11276138,34927.0,261,0100,1999.0,,06037,,2,1,,LRR1*,,060379008.032010,2,2016-03-16,,2.0,,174645.0,1880,,,,5677.0,2.0,
,,-0.0315,,40227,,97330,,,-118006841,,3101,,,,196800.0,,,60379107052002,,3391.0,,34575294,0.0,5.0,,,,6055.32,,1,4,2015,11216644,67900.0,261,0100,2006.0,,06037,,2,1,,PDR1,,060379107.052002,4,2016-03-28,,4.0,,264700.0,3391,,,,9231.0,4.0,
,,-0.0587,,12447,,95992,,,-118249766,,3101,,,,103753.0,,,60372282202002,,1127.0,,34005028,0.0,3.0,,,,3061.46,,1,7,2015,11769448,136049.0,261,0100,1921.0,273197,06037,,7,,,LAR2,,060372282.202002,2,2016-03-31,,2.0,,239802.0,1127,,,,4802.0,2.0,
,,-0.7508,,116042,,96037,,,-118365848,,3101,,,,263844.0,,,60377030021009,,4961.0,,33985858,0.0,6.0,,,,5769.72,,3,,2015,11388909,102882.0,247,0300,1959.0,,06037,,,,,LCR318U*,,060377030.021009,6,2016-09-27,,6.0,,366726.0,,,,4961,8506.0,6.0,
,2,0.3097,,38032,,96958,,,-117905879,,1286,,,,217967.0,,656,60590639072001,,2594.0,,33695445,8.0,3.0,,,,4960.62,,,,2015,14266094,193253.0,261,122,1979.0,,06059,,,,,,2,060590639.072001,3,2016-06-17,,3.0,,411220.0,2594,,,,4725.0,3.0,
,1,0.004,,47568,,97007,,,-117874323,,1286,,,,44598.0,,634,60590746014013,,972.0,,33729379,5.0,2.0,,,,3186.1,,,,2015,13844597,206127.0,261,122,1924.0,268602,06059,,,,,,2,060590746.014013,1,2016-05-02,,1.0,,250725.0,972,,,,6175.0,1.0,
,,-0.0222,,50677,,96531,,,-118152943,,3101,,,,27566.0,,,60374808031006,,1320.0,,34092267,0.0,2.0,,,,993.39,,1,7,2015,11868088,31186.0,261,0100,1924.0,,06037,,2,1,,ALR1*,,060374808.031006,1,2016-05-12,,1.0,,58752.0,1320,,,,6916.0,1.0,
,2,0.001,,34780,,96990,,,-118040777,1,1286,,,,120746.0,,490,60590999063001,,2116.0,,33762896,9.0,4.0,,,,8196.72,1,,,2015,14090215,566254.0,261,122,1963.0,,06059,,6,5,,,2,060590999.063001,2,2016-02-23,,2.5,,687000.0,2116,,,,6504.0,2.5,
,,-0.046,,40227,,97328,,,-118085308,,3101,,,,128052.0,,,60379107071009,,1537.0,,34549646,0.0,3.0,,,,3514.49,,1,4,2015,11239846,30685.0,261,0100,1993.0,,06037,,2,1,,PDA2*,,060379107.071009,2,2016-05-23,,2.0,,158737.0,1537,,,,7426.0,2.0,
,,0.003,,37086,,96974,,,-117720758,,1286,,,,147375.0,,0,60590626363008,,1291.0,,33583899,0.0,2.0,,,,3861.18,1,,,2015,14740298,238247.0,266,34,1994.0,,06059,,,,,,1,060590626.363002,2,2016-09-07,,2.5,,385622.0,1291,,,,,2.5,
,,0.0247,,33612,,96124,,,-118379000,,3101,,,,206748.0,,,60376205221003,,1386.0,,33874100,0.0,2.0,,,,6236.96,,1,4,2015,11489496,307708.0,266,010C,1978.0,,06037,,2,,,RBR4*,,060376205.221003,2,2016-07-28,,2.0,,514456.0,1386,,,,14999.0,2.0,
,,0.0159,,50677,,96531,,,-118117015,,3101,,,,104479.0,,,60374816032007,,1608.0,,34080443,0.0,4.0,,,,3247.58,,1,7,2015,11901917,151289.0,261,0100,1926.0,,06037,,2,1,,ALR1YY,,060374816.032007,1,2016-02-18,,1.0,,255768.0,1608,,,,6777.0,1.0,
1650,2,-0.004,,34278,,96385,,,-118836321,3,2061,,,,344360.0,,440,61110075092013,,2981.0,,34216351,8.0,4.0,,,,6328.38,,,,2015,17219505,229573.0,261,1111,1987.0,,06111,,,,,,2,061110075.092013,3,2016-06-22,1650,3.0,,573933.0,2981,,,,7128.0,3.0,
,,0.0344,,5534,,97319,,,-118205869,,3101,,,,388100.0,,,60379102021012,,4044.0,,34641827,0.0,3.0,,,,7362.54,,1,4,2015,11268451,76900.0,261,0100,2004.0,,06037,,2,1,,LRSRR*,,060379102.021012,3,2016-09-30,,3.0,,465000.0,4044,,,,17958.0,3.0,
,,0.0178,,52835,,96998,,,-117641747,,1286,,,,282934.0,,399,60590320572014,,2034.0,,33568239,0.0,4.0,,,,8792.06,1,,,2015,14463084,318167.0,261,122,1999.0,,06059,,,,,,1,060590320.572014,2,2016-07-29,,2.5,,601101.0,2034,,,,4179.0,2.5,
,,0.0989,,24435,,399675,,,-117956296,,3101,,,,240000.0,,,60374300032001,,3594.0,,34151908,0.0,4.0,,,,13034.08,,1,10,2015,12969423,800000.0,261,0100,2005.0,,06037,,2,1,,DUR1D*,,060374300.032001,3,2016-07-22,,3.0,,1040000.0,3594,,,,20934.0,3.0,
,,0.0363,,12447,,96038,,,-118283000,,3101,,,,194918.0,,,60372087101001,1,1355.0,,34064900,0.0,2.0,,,,4463.86,,1,1,2015,11790672,172274.0,266,010C,1981.0,276023,06037,,2,1,,LAR4,,060372087.101001,2,2016-08-22,,2.0,1,367192.0,1355,,,,46949.0,2.0,
,,-0.005,,15554,,96993,,,-117598537,,1286,,,,167978.0,,0,60590320541031,,1473.0,,33640019,0.0,2.0,,,,5100.76,,,,2015,14602105,173216.0,266,34,1998.0,,06059,,,,,,2,060590320.541031,3,2016-07-13,,3.0,,341194.0,1473,,,,,3.0,
,,0.0237,,50677,,96531,,,-118131842,,3101,,,,53638.0,,,60374810012011,,1428.0,,34086289,0.0,2.0,,,,2881.07,,1,7,2015,11898111,170631.0,261,0100,1915.0,,06037,,7,,,ALRPD*,,060374810.012011,1,2016-07-18,,1.0,,224269.0,1428,,,,6699.0,1.0,
,,0.01,,40227,,97329,,,-118200266,,3101,,,,209600.0,,,60379102091006,,1883.0,,34610092,0.0,3.0,,,,4341.75,,1,4,2015,11186156,52400.0,261,0100,2002.0,,06037,,2,1,,PDSP*,,060379102.091006,2,2016-04-13,,2.0,,262000.0,1883,,,,11277.0,2.0,
,,0.0825,,40227,,97328,,,-118117006,,3101,,,,142100.0,,,60379104042003,,1705.0,,34561699,0.0,4.0,,,,3526.71,,1,4,2015,11198412,62900.0,261,0100,1988.0,,06037,,2,1,,PDMPD-RPD1,,060379104.042003,3,2016-01-13,,3.0,,205000.0,1705,,,,6695.0,3.0,
,,0.045,,12447,,96047,,,-118414642,,3101,,,,169286.0,,,60372753114007,,2241.0,,33986308,0.0,5.0,,,,2082.39,,1,4,2015,11532144,392667.0,261,0100,1969.0,403184,06037,,2,,,LAR1,,060372753.114007,3,2016-05-20,,3.0,,561953.0,2241,,,,8763.0,3.0,
,,0.0169,,12447,,96210,,,-118302159,,3101,,,,50615.0,,,60372933072009,,696.0,,33787034,0.0,2.0,,,,3367.2,,1,7,2015,12623552,202462.0,261,0100,1925.0,38888,06037,,7,,,LARD1.5,,060372933.072009,1,2016-05-31,,1.0,,253077.0,696,,,,5000.0,1.0,
,,-0.0856,,12447,,96030,,,-118464056,,3101,,,,185357.0,,,60372643012003,,1493.0,,34050796,0.0,2.0,,,,6173.35,,1,1,2015,11568971,321676.0,266,010C,1974.0,113910,06037,,2,1,,LAR3,,060372643.012003,3,2016-04-22,,3.0,,507033.0,1493,,,,8954.0,3.0,
,,0.0526,,12447,,96424,,,-118439404,,3101,,,,61576.0,,,60371287024000,,1800.0,,34163775,0.0,2.0,,,,8691.01,,1,7,2015,10847849,40379.0,261,0100,1951.0,27080,06037,,2,,,LAR1,,060371287.024000,2,2016-04-08,,2.0,,101955.0,1800,,,,7424.0,2.0,
564,3,-0.0566,,13150,,97106,,,-119222126,1,2061,,,,244478.0,,564,61110036123045,,2249.0,,34158216,8.0,5.0,,,,4465.5,1,,,2015,17171712,160837.0,261,1110,2000.0,,06111,66,,,,,2,061110036.123045,3,2016-03-31,564,3.5,,405315.0,2249,,,,2450.0,3.5,
,,-0.0101,,54311,,96378,,,-118544699,,3101,,,,163572.0,,,60379203291000,,1356.0,,34412186,0.0,3.0,,,,4798.77,,1,7,2015,11168224,173668.0,269,010D,1985.0,48200,06037,,2,1,,SCUR3,,060379203.291000,3,2016-01-27,,3.0,,337240.0,1356,,,,4228.0,3.0,
,,0.0516,,45457,,96325,,,-118207259,,3101,,,,166025.0,,,60373009013004,,2257.0,,34170602,0.0,3.0,,,,2828.72,,1,4,2015,12076239,77064.0,261,0100,1976.0,276256,06037,,2,1,,GLR1R*,,060373009.013004,2,2016-05-19,,2.0,,243089.0,2257,,,,7935.0,2.0,
,,-0.2144,,12447,,95989,,,-118318055,,3101,,,,35216.0,,,60372340005004,,1566.0,,34008168,0.0,2.0,,,,4257.23,,1,7,2015,11709230,32963.0,261,0100,1916.0,118208,06037,,2,,,LAR1,,060372340.005004,1,2016-04-14,,1.0,,68179.0,1566,,,,5459.0,1.0,
,,0.007,,12447,,96282,,,-118310233,,3101,,,,44248.0,,,60371031023004,,572.0,,34264975,0.0,1.0,,,,2764.19,,1,7,2015,10995128,176998.0,261,0100,1927.0,27328,06037,,7,,,LAR1,,060371031.023004,1,2016-01-15,,1.0,,221246.0,572,,,,4029.0,1.0,
,,0.0315,,,,96403,,,-118407761,,3101,,,,39959.0,,,60379200121038,,1419.0,,34617841,0.0,3.0,,,,785.09,,1,7,2015,11335890,12262.0,261,0100,1951.0,,06037,,7,,,LCR17500*,,060379200.121038,2,2016-07-20,,2.0,,52221.0,1419,,,,14971.0,2.0,
2131,1,0.004,,34543,,97084,,,-119190157,1,2061,,,,256411.0,,460,61110012023013,,2131.0,,34286107,8.0,4.0,,,,4208.14,1,,,2015,17090279,135366.0,261,1110,1970.0,,06111,,,,,,2,061110012.023013,2,2016-07-15,2131,2.5,,391777.0,2131,,,,7700.0,2.5,
,,0.0344,,12447,,96420,,,-118454025,,3101,,,,64031.0,,,60371288021005,,2043.0,,34167333,0.0,4.0,,,,1254.11,,1,7,2015,10848507,32201.0,261,0100,1950.0,27080,06037,,2,1,,LAR1,,060371288.021005,2,2016-09-01,,2.0,,96232.0,2043,,,,6690.0,2.0,
,,-0.0101,,12447,,96387,,,-118603730,,3101,,,,167078.0,,,60371380003004,,1580.0,,34155009,0.0,3.0,,,,6179.82,,1,4,2015,10810276,333321.0,261,0100,1953.0,48570,06037,,2,,,LAR1,,060371380.003004,2,2016-03-15,,2.0,,500399.0,1580,,,,6251.0,2.0,
,,-0.1043,,12447,,96086,,,-118436464,,3101,,,,4820371.0,,,60371417002000,1,10681.0,,34133831,0.0,6.0,,,,80183.8,,1,,2015,10861714,1747379.0,261,0101,1992.0,27080,06037,,2,1,,LARE15,,060371417.002000,8,2016-12-29,,8.0,1,6567750.0,10681,,,,33550.0,8.0,
,3,0.0159,,40081,,97005,,,-117788874,,1286,,1,,251252.0,,430,60590756041007,,3082.0,,33771371,11.0,5.0,,,true,10718.74,,,,2015,14337196,697491.0,261,122,1963.0,,06059,,,13,,,2,060590756.041007,3,2016-09-02,,3.0,,948743.0,3082,,,,10800.0,3.0,
464,2,0.044,,13150,,97104,,,-119149000,,2061,,,,81118.0,,0,61110047172001,,893.0,,34176900,4.0,2.0,,,,1678.14,,,,2015,17181813,54077.0,266,1129,1971.0,762931,06111,,,,,,1,061110047.172001,1,2016-10-19,464,1.0,,135195.0,893,,,,7917.0,1.0,
,,-0.0233,,52650,,96948,,,-117813045,,1286,,,,103159.0,,0,60590525201001,,1146.0,,33673029,0.0,2.0,,,,4452.24,1,,,2015,14724665,310341.0,266,34,1980.0,276119,06059,,,,,,2,060590525.201001,1,2016-07-01,,1.5,,413500.0,1146,,,,,1.5,
,,-0.0377,,53636,,96193,,,-118088277,,3101,,,,68092.0,,,60375529003012,,744.0,,33891783,0.0,2.0,,,,3112.18,,1,7,2015,12758968,156838.0,261,0100,1947.0,,06037,,7,,,NOR1YY,,060375529.003012,1,2016-05-26,,1.0,,224930.0,744,,,,5075.0,1.0,
1384,2,-0.0545,,34278,,96351,,,-118980194,1,2061,,,,262511.0,426,603,61110058022007,1,2741.0,,34175343,9.0,3.0,,,,8312.22,1,,,2015,17194713,487522.0,261,1111,2002.0,46736,06111,,,,,,2,061110058.022007,2,2016-03-25,1384,2.5,1,750033.0,2741,,,,9114.0,2.5,
,,0.0296,,40227,,97328,,,-118128705,,3101,,,,118852.0,,,60379102011036,,1404.0,,34612823,0.0,3.0,,,,3192.8,,1,7,2015,11195736,29708.0,266,01DC,1998.0,,06037,,2,1,,PD RPD18U,,060379102.011036,2,2016-05-06,,2.0,,148560.0,1404,,,,259592.0,2.0,
,,0.009,,12292,,96213,,,-118123755,,3101,,,,91304.0,,,60375711024006,,1082.0,,33839371,0.0,3.0,,,,3015.52,,1,7,2015,12488209,136957.0,261,0100,1950.0,,06037,,7,,,LKR1YY,,060375711.024006,1,2016-03-09,,1.0,,228261.0,1082,,,,5953.0,1.0,
,,0.4523,,24832,,97051,,,-117954713,,1286,,,,121540.0,,0,60590889014017,,1269.0,,33753896,0.0,3.0,,,,3707.22,1,,,2015,14604317,164148.0,266,34,1985.0,,06059,,,,,,2,060590889.014017,2,2016-04-06,,2.5,,285688.0,1269,,,,,2.5,
,,-0.0726,,46178,,96111,,,-118358000,,3101,,,,69319.0,,,60376039006009,1,655.0,,33895200,0.0,1.0,,,,1758.27,,1,4,2015,11440970,54886.0,266,010C,1973.0,,06037,,7,,,LNC4,,060376039.006009,1,2016-09-20,,1.0,1,124205.0,655,,,,79733.0,1.0,
,,0.002,,40227,,97330,,,-118033755,,3101,,,,108304.0,,,60379107132013,,2343.0,,34568576,0.0,4.0,,,,2632.17,,1,4,2015,11211109,27075.0,261,0100,1988.0,,06037,,2,1,,PDR1*,,060379107.132013,3,2016-05-27,,3.0,,135379.0,2343,,,,6408.0,3.0,
,,-0.0111,,33836,,96513,,,-117802280,,3101,,,,109391.0,,,60374003043001,,1452.0,,34097497,0.0,3.0,,,,3073.74,,1,4,2015,12900989,124142.0,269,010D,1973.0,,06037,,2,1,,SDRPD10*,,060374003.043001,3,2016-05-02,,3.0,,233533.0,1452,,,,1777.0,3.0,
,1,-0.0274,,8384,,97008,,,-117950166,,1286,,,,76231.0,,483,60590992301010,,1987.0,,33690265,7.0,4.0,,,,1354.64,,,,2015,14059017,24409.0,261,122,1964.0,,06059,,,,,,2,060590992.301010,2,2016-04-20,,2.0,,100640.0,1987,,,,7238.0,2.0,
,,0.0188,,54311,,96374,,,-118492923,,3101,,,,123451.0,,,60379200231009,,1320.0,,34425011,0.0,3.0,,,,3151.59,,1,7,2015,11106767,85834.0,261,0100,1967.0,37739,06037,,2,,,SCUR2,,060379200.231009,2,2016-08-09,,2.0,,209285.0,1320,,,,6865.0,2.0,
,,0.0649,,12447,,96424,,,-118430665,,3101,,,,354898.0,,,60371417002000,,2702.0,,34143845,0.0,4.0,,,,10395.66,,1,4,2015,10861580,473199.0,261,0100,1948.0,27080,06037,,2,1,,LAR1,,060371417.002000,3,2016-01-26,,3.0,,828097.0,2702,,,,10237.0,3.0,
,,0.0227,,14111,,96517,,,-118033859,,3101,,,,27921.0,,,60374315011008,,898.0,,34094387,0.0,1.0,,,,947.35,,1,7,2015,12999838,15481.0,261,0100,1946.0,,06037,,7,,,TCR172,,060374315.011008,1,2016-10-14,,1.0,,43402.0,898,,,,7718.0,1.0,
,,0.004,,33612,,96124,,,-118371574,,3101,,,,102917.0,,,60376206014003,,831.0,,33871197,0.0,2.0,,,,6544.35,,1,7,2015,11491001,411683.0,261,0100,1951.0,,06037,,7,,,RBR-3,,060376206.014003,1,2016-02-18,,1.0,,514600.0,831,,,,4803.0,1.0,
,,0.0554,,27491,,97016,,,-117810000,,1286,,,,74978.0,,0,60590755061003,,837.0,,33745900,0.0,2.0,,,,2287.62,1,,,2015,14704017,100546.0,266,34,1979.0,,06059,,,,,,1,060590755.061003,1,2016-03-28,,1.5,,175524.0,837,,,,,1.5,
,,0.1133,,12447,,96446,,,-118359786,,3101,,,,226170.0,,,60371256001004,1,1519.0,,34161700,0.0,3.0,,,,4280.18,,1,7,2015,10929248,121772.0,261,0101,1941.0,27431,06037,,7,,,LAR1,,060371256.001004,2,2016-06-09,,2.0,1,347942.0,1519,,,,6975.0,2.0,
983,2,-0.0141,,13150,,97101,,,-119160625,1,2061,,,,163000.0,,0,61110031002035,,2088.0,,34216408,8.0,4.0,,,,6408.3,1,,,2015,17178418,304000.0,266,1129,2002.0,,06111,,,,,,2,061110031.002035,2,2016-10-20,983,2.5,,467000.0,2088,,,,3480.0,2.5,
,,-0.0171,,5534,,97319,,,-118202927,,3101,,,,236000.0,,,60379010043029,1,3064.0,,34686733,0.0,5.0,,,,4439.57,,1,4,2015,11306039,59000.0,261,0101,2004.0,,06037,,2,1,,LRR7000*,,060379010.043029,3,2016-11-23,,3.0,1,295000.0,3064,,,,9137.0,3.0,
,1,-0.009,,25218,728,96966,,,-117994434,,1286,,,,30289.0,,,60590993064008,,728.0,,33660573,4.0,2.0,,,,10855.14,,,,2015,13863805,739711.0,261,122,1946.0,,06059,,,,,,,060590993.064008,1,2016-05-31,,1.0,,770000.0,,,,,5050.0,1.0,
,,-0.0726,,56780,,96126,,,-118601823,,3101,,,,152997.0,,,60378001023038,,2096.0,,34075768,0.0,3.0,,,,16602.63,,1,1,2015,11677924,1223976.0,261,0100,1949.0,,06037,,2,,,LCR110,,060378001.023038,3,2016-08-08,,3.0,,1376973.0,2096,,,,39921.0,3.0,
,,0.0363,,52650,,96940,,,-117777388,,1286,,,,197401.0,,0,60590626042019,,1335.0,,33651459,0.0,2.0,,,,6206.64,,,,2015,14693794,231190.0,266,1,2004.0,275111,06059,,,,,,2,060590626.042019,2,2016-10-06,,2.0,,428591.0,1335,,,,,2.0,
,,0.0305,,46298,,96239,,,-118192616,,3101,,,,56135.0,,,60375717034002,,730.0,,33852699,0.0,2.0,,,,2065.66,,1,7,2015,12457747,100510.0,261,0100,1948.0,276476,06037,,7,,,LBR1N,,060375717.034002,1,2016-05-09,,1.0,,156645.0,730,,,,3387.0,1.0,
,,-0.0619,,12447,,96045,,,-118430934,,3101,,,,296624.0,,,60372678003017,,1715.0,,34039746,0.0,3.0,,,,14641.18,,1,7,2015,11613511,896021.0,261,0100,1923.0,403142,06037,,7,,,LAR1,,060372678.003017,2,2016-10-24,,2.0,,1192645.0,1715,,,,6479.0,2.0,
,,-0.1381,,12447,,96370,,,-118494510,,3101,,,,103406.0,,,60371066452001,1,2767.0,,34296047,0.0,4.0,,,,2203.38,,1,4,2015,11015681,54034.0,261,0101,1960.0,31817,06037,,2,,,LARA,,060371066.452001,4,2016-08-18,,4.0,1,157440.0,2767,,,,18594.0,4.0,
,,0.001,,12773,,96996,,,-117639444,,1286,,,,141312.0,,0,60590320474000,,1186.0,,33658525,0.0,2.0,,,,3930.14,,,,2015,14730918,261688.0,266,34,1993.0,,06059,,,,,,1,060590320.474000,2,2016-07-11,,2.0,,403000.0,1186,,,,,2.0,
,1,0.007,,38032,,96958,,,-117891294,,1286,,,,93101.0,,417,60590639042009,,1354.0,,33674600,7.0,4.0,,,,7642.34,,,,2015,14024188,534899.0,261,122,1960.0,,06059,,,,,,2,060590639.042009,2,2016-10-18,,2.0,,628000.0,1354,,,,6510.0,2.0,
,,0.0639,,11626,,96485,,,-117861763,,3101,,,,176909.0,,,60374011014010,,1860.0,,34122901,0.0,3.0,,,,3470.92,,1,4,2015,13037127,104503.0,266,010C,1989.0,,06037,,2,1,,GDR_LGA,,060374011.014010,3,2016-09-16,,3.0,,281412.0,1860,,,,205265.0,3.0,
,,0.2159,,12520,,96116,,,-118620037,,3101,,,,663761.0,,,60378005061052,,3211.0,,34041004,0.0,3.0,,,,24809.19,,1,4,2015,11679001,1352110.0,261,0100,1955.0,,06037,,2,,,LCRA40000*,,060378005.061052,4,2016-08-15,,4.0,,2015871.0,3211,,,,22244.0,4.0,
,,0.0237,,30187,,96265,,,-118114263,,3101,,,,71940.0,,,60374601001008,,2823.0,,34189392,0.0,5.0,,,,1736.59,,1,7,2015,12169411,57707.0,261,0100,1921.0,,06037,,7,,,LCR120,,060374601.001008,2,2016-03-25,,2.0,,129647.0,2823,,,,24993.0,2.0,
,1,0.0109,,47568,,97007,,,-117879599,,1286,,,,53689.0,,400,60590740051010,,1274.0,,33713194,7.0,4.0,,,,5133.78,,,,2015,14022473,375722.0,261,122,1955.0,268509,06059,,,,,,2,060590740.051010,2,2016-09-15,,2.0,,429411.0,1274,,,,6000.0,2.0,
,,-0.3411,,24174,,96091,,,-118219513,,3101,,,,15530.0,,,60375416032001,,900.0,,33908307,0.0,2.0,,,,1011.93,,1,7,2015,12279661,17927.0,261,0100,1927.0,,06037,,,,,COPRH*,,060375416.032001,1,2016-10-07,,1.0,,33457.0,900,,,,5658.0,1.0,
,1,-0.0111,,34780,,96990,,,-117977861,,1286,,,,75743.0,,468,60590992412020,,1326.0,,33724540,6.0,4.0,,,,5123.16,,,,2015,13966342,343623.0,261,122,1960.0,,06059,,,,,,2,060590992.412020,2,2016-06-14,,2.0,,419366.0,1326,,,,5766.0,2.0,
,,-0.001,,40227,,97329,,,-118209945,,3101,,,,147567.0,,,60379103022017,1,1421.0,,34622585,0.0,3.0,,,,3202.01,,1,7,2015,11182474,36891.0,261,0101,1985.0,,06037,,2,1,,PDRPD-1-12,,060379103.022017,2,2016-01-22,,2.0,1,184458.0,1421,,,,9485.0,2.0,
,,-0.0202,,12447,,96050,,,-118381555,,3101,,,,1043337.0,,,60371943002001,,1798.0,,34098440,0.0,3.0,,,,31888.58,,1,10,2015,12020597,1572911.0,261,0100,1950.0,274049,06037,,2,1,,LARE11,,060371943.002001,3,2016-05-02,,3.0,,2616248.0,1798,,,,5494.0,3.0,
,1,-0.0131,,53571,,96978,,,-117870649,,1286,,,,57944.0,,537,60590630074004,,2064.0,,33642247,7.0,4.0,,,,1489.6,,,,2015,14294249,56159.0,261,122,1964.0,,06059,,,,,,2,060590630.074004,2,2016-08-15,,2.0,,114103.0,2064,,,,7784.0,2.0,
,2,-0.0131,,21412,,97078,,,-117773994,3,1286,,,,248936.0,,621,60590218231018,1,2914.0,,33899958,9.0,5.0,,,,9580.82,,,,2015,14195940,557267.0,261,122,1980.0,,06059,,6,1,,,2,060590218.231018,3,2016-06-07,,3.0,1,806203.0,2914,,,,14400.0,3.0,
,,-0.005,,6822,,96122,,,-118358908,,3101,,,,245332.0,,,60376706023000,1,3720.0,,33757621,0.0,5.0,,,,15081.54,,1,10,2015,12708600,1064702.0,261,0101,1962.0,,06037,,2,,,RPRS20000*,,060376706.023000,5,2016-09-16,,5.0,1,1310034.0,3720,,,,18570.0,5.0,
,,0.1169,,12447,,96022,,,-118195225,,3101,,,,10382.0,,,60371810004003,,936.0,,34140602,0.0,2.0,,,,513.39,,1,7,2015,12091048,26289.0,261,0100,1920.0,114808,06037,,7,,,LAR1,,060371810.004003,1,2016-07-21,,1.0,,36671.0,936,,,,9715.0,1.0,
,,-0.1936,,12447,,96389,,,-118567546,,3101,,,,450024.0,,,60371393011022,1,2866.0,,34179452,0.0,5.0,,,,9816.14,,1,4,2015,10796557,300013.0,261,0101,1952.0,48570,06037,,2,1,,LARA,,060371393.011022,2,2016-05-31,,2.0,1,750037.0,2866,,,,19203.0,2.0,
,,-0.0694,,,,96989,,,-117620910,,1286,,,,345481.0,,596,60590320431000,1,2731.0,,33585664,0.0,3.0,,,true,5242.68,1,,,2015,14482594,153898.0,261,122,1990.0,,06059,,,,,,2,060590320.565012,2,2016-08-30,,2.5,,499379.0,2731,,,,8125.0,2.5,1
,,-0.0747,,13693,,96983,,,-117621092,,1286,,,,309543.0,,582,60590421121033,,2591.0,,33447768,0.0,4.0,,,,5491.48,1,,,2015,14437522,229906.0,261,122,1992.0,,06059,,,,,,2,060590421.121033,2,2016-07-18,,2.5,,539449.0,2591,,,,6000.0,2.5,
,,-0.0694,,12447,,96284,,,-118287000,,3101,,,,189789.0,,,60371012101000,,1575.0,,34255300,0.0,3.0,,,,3000.39,,1,4,2015,11001665,47447.0,266,010C,1993.0,27484,06037,,2,1,,LAR3,,060371012.101000,3,2016-04-29,,3.0,,237236.0,1575,,,,20593.0,3.0,
,,0.0169,,12447,,96364,,,-118537000,,3101,,,,94058.0,,,60371310102021,1,779.0,,34209700,0.0,2.0,,,,1513.7,,1,4,2015,10763336,22991.0,266,010C,1973.0,40548,06037,,2,1,,LAR3,,060371310.102021,2,2016-04-27,,2.0,1,117049.0,779,,,,183134.0,2.0,
